bigg_id	universal_bigg_id	name
asnglcnacglcnacman_man_manman_manman_manmanmanglc_c	asnglcnacglcnacman_man_manman_manman_manmanmanglc	Asn(-b1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man(3-a1)Glc
asnglcnacglcnacman_man_manman_manman_manmanmanglcglcglc_c	asnglcnacglcnacman_man_manman_manman_manmanmanglcglcglc	Asn(-b1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man(3-a1)Glc(3-a1)Glc(2-a1)Glc
asqdpa1819Z160_c	asqdpa1819Z160	2'-O-all-cis-5,9,12-octadecatrienoyl-sulfoquinovosyldiacylglycerol (2'-18:3(5,9,12)/18:1(9Z)/16:0)
btcoa_x	btcoa	Butanoyl-CoA
btnCCP_h	btnCCP	Holo-[carboxylase]
but2eACP_h	but2eACP	But-2-enoyl-[acyl-carrier protein]
butACP_h	butACP	Butyryl-ACP (n-C4:0ACP)
camp_n	camp	CAMP C10H11N5O6P
cat_c	cat	Calcitriol
cbtnCCP_h	cbtnCCP	Carboxybiotin-carboxyl-carrier protein
cdp12dgr18111Z160_h	cdp12dgr18111Z160	CDP-1-(9Z)-octadecenoyl,2-hexadecanoyl-sn-glycerol
cholphya_u	cholphya	Chlorophyll a
chlld_h	chlld	Chlorophyllide a
cital_c	cital	Citalopram
citr__L_h	citr__L	L-Citrulline
co_h	co	Carbon monoxide
co2_h	co2	CO2 CO2
coa_s	coa	Coenzyme A
cpppg3_h	cpppg3	Coproporphyrinogen III
cytc_h	cytc	Cytochrome c
cytc_m	cytc	Cytochrome c
cytP450o_h	cytP450o	Oxidized flavoprotein (cytochrome P-450)
ddcaACP_h	ddcaACP	Dodecanoyl-ACP (n-C12:0ACP)
dgdg1819Z1617Z_h	dgdg1819Z1617Z	Digalactosyldiacylglycerol (1-(9Z)-octadecenoyl,2-(7Z)-hexadecenoyl, 18:1(9Z)/16:1(7Z))
dgdg1819Z1637Z10Z13Z_h	dgdg1819Z1637Z10Z13Z	Digalactosyldiacylglycerol (1-(9Z)-octadecenoyl,2-(7Z,10Z,13Z)-hexadecatrienoyl, 18:1(9Z)/16:3(7Z,10Z,13Z))
dgdg1829Z12Z160_h	dgdg1829Z12Z160	Digalactosyldiacylglycerol (1-(9Z,12Z)-octadecadienoyl,2-hexadecanoyl, 18:2(9Z,12Z)/16:0)
dgdg1829Z12Z1627Z10Z_h	dgdg1829Z12Z1627Z10Z	Digalactosyldiacylglycerol (1-(9Z,12Z)-octadecadienoyl,2-(7Z,10Z)-hexadecadienoyl, 18:2(9Z,12Z)/16:2(7Z,10Z))
dgts1601829Z12Z_c	dgts1601829Z12Z	Diacylglyceryl-N,N,N-trimethylhomoserine (16:0/18:2(9Z,12Z))
dgts1601845Z9Z12Z15Z_c	dgts1601845Z9Z12Z15Z	Diacylglyceryl-N,N,N-trimethylhomoserine (16:0/18:4(5Z,9Z,12Z,15Z))
dgts18111Z1829Z12Z_c	dgts18111Z1829Z12Z	Diacylglyceryl-N,N,N-trimethylhomoserine (18:1(11Z)/18:2(9Z,12Z))
dgts1819Z1845Z9Z12Z15Z_c	dgts1819Z1845Z9Z12Z15Z	Diacylglyceryl-N,N,N-trimethylhomoserine (18:1(9Z)/18:4(5Z,9Z,12Z,15Z))
dgts1829Z12Z18111Z_c	dgts1829Z12Z18111Z	Diacylglyceryl-N,N,N-trimethylhomoserine (18:2(9Z,12Z)/18:1(11Z))
dgts1829Z12Z1829Z12Z_c	dgts1829Z12Z1829Z12Z	Diacylglyceryl-N,N,N-trimethylhomoserine (18:2(9Z,12Z)/18:2(9Z,12Z))
dgts1829Z12Z1845Z9Z12Z15Z_c	dgts1829Z12Z1845Z9Z12Z15Z	Diacylglyceryl-N,N,N-trimethylhomoserine (18:2(9Z,12Z)/18:4(5Z,9Z,12Z,15Z))
dgts1839Z12Z15Z1819Z_c	dgts1839Z12Z15Z1819Z	Diacylglyceryl-N,N,N-trimethylhomoserine (18:3(9Z,12Z,15Z)/18:1(9Z))
dgts1839Z12Z15Z1835Z9Z12Z_c	dgts1839Z12Z15Z1835Z9Z12Z	Diacylglyceryl-N,N,N-trimethylhomoserine (18:3(9Z,12Z,15Z)/18:3(5Z,9Z,12Z))
dhdascb_u	dhdascb	Dehydroascorbate
dhlam_h	dhlam	Dihydrolipoamide C8H17NOS2
dmcital_c	dmcital	Demethylcitalopram
dnad_h	dnad	Deamino-NAD+
doldp_c	doldp	Dolichyl diphosphate
doldpglcnacglcnacman_man_manman_manman_manmanmanglc_c	doldpglcnacglcnacman_man_manman_manman_manmanmanglc	PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man(3-a1)Glc
doldpglcnacglcnacman_man_manman_manman_manmanmanglcglc_c	doldpglcnacglcnacman_man_manman_manman_manmanmanglcglc	PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man(3-a1)Glc(3-a1)Glc
doldpglcnacglcnacman_man_manman_manman_manmanmanglcglcglc_c	doldpglcnacglcnacman_man_manman_manman_manmanmanglcglcglc	PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man(3-a1)Glc(3-a1)Glc(2-a1)Glc
doldpglcnacglcnacman_manmanman_manmanman_c	doldpglcnacglcnacman_manmanman_manmanman	PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man(3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man
doldpglcnacglcnacman_man_manmanman_c	doldpglcnacglcnacman_man_manmanman	PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man
dolpglc_c	dolpglc	Dolichyl beta-D-glucosyl phosphate
dtocophe_h	dtocophe	Delta-Tocopherol
dxyl5p_h	dxyl5p	1-deoxy-D-xylulose 5-phosphate
echin_u	echin	Echinenone
f2p_h	f2p	Beta-D-fructose 2-phosphate
fdxrd_u	fdxrd	Reduced ferredoxin
focytb5_c	focytb5	Ferrocytochrome b5
focytc_h	focytc	Ferrocytochrome c C42H53FeN8O6S2
gal_n	gal	D-Galactose
galctn__D_n	galctn__D	D-Galactonate
gcarote_h	gcarote	Gamma-Carotene
ggdp_u	ggdp	Geranylgeranyl diphosphate C20H33O7P2
glucys_h	glucys	Gamma-L-Glutamyl-L-cysteine
gly_h	gly	Glycine
glyc3p_h	glyc3p	Glycerol 3-phosphate
gthox_u	gthox	Oxidized glutathione
gthrd_h	gthrd	Reduced glutathione
hgentis_h	hgentis	Homogentisate C8H7O4
hisp_h	hisp	L-Histidinol phosphate
so3_h	so3	Sulfite
inost_h	inost	Myo-Inositol
ipdp_h	ipdp	Isopentenyl diphosphate
leu__L_h	leu__L	L-Leucine
lthstrl_c	lthstrl	5alpha-Cholest-7-en-3beta-ol
lumirhodopsin_s	lumirhodopsin	Lumirhodopsin
malACP_h	malACP	Malonyl-[acyl-carrier protein]
malcoa_h	malcoa	Malonyl CoA C24H33N7O19P3S
man_h	man	D-Mannose
melib_h	melib	Melibiose C12H22O11
mfecostrl_c	mfecostrl	4alpha-Methylfecosterol
mg2_u	mg2	Magnesium
mgdg1819Z1617Z_h	mgdg1819Z1617Z	Monogalactosyldiacylglycerol (1-(9Z)-octadecenoyl,2-(7Z)-hexadecenoyl, 18:1(9Z)/16:1(7Z))
mgdg1819Z1644Z7Z10Z13Z_h	mgdg1819Z1644Z7Z10Z13Z	Monogalactosyldiacylglycerol (1-(9Z)-octadecenoyl,2-(4Z,7Z,10Z,13Z)-hexadecatetraenoyl, 18:1(9Z)/16:4(4Z,7Z,10Z,13Z))
mgdg1829Z12Z1619Z_h	mgdg1829Z12Z1619Z	Monogalactosyldiacylglycerol (1-(9Z,12Z)-octadecadienoyl,2-(9Z)-hexadecenoyl, 18:2(9Z,12Z)/16:1(9Z))
mgdg1829Z12Z1627Z10Z_h	mgdg1829Z12Z1627Z10Z	Monogalactosyldiacylglycerol (1-(9Z,12Z)-octadecadienoyl,2-(7Z,10Z)-hexadecadienoyl, 18:2(9Z,12Z)/16:2(7Z,10Z))
mgdg1829Z12Z1637Z10Z13Z_h	mgdg1829Z12Z1637Z10Z13Z	Monogalactosyldiacylglycerol (1-(9Z,12Z)-octadecadienoyl,2-(7Z,10Z,13Z)-hexadecatrienoyl, 18:2(9Z,12Z)/16:3(7Z,10Z,13Z))
mgdg1829Z12Z1644Z7Z10Z13Z_h	mgdg1829Z12Z1644Z7Z10Z13Z	Monogalactosyldiacylglycerol (1-(9Z,12Z)-octadecadienoyl,2-(4Z,7Z,10Z,13Z)-hexadecatetraenoyl, 18:2(9Z,12Z)/16:4(4Z,7Z,10Z,13Z))
mgdg1839Z12Z15Z1627Z10Z_h	mgdg1839Z12Z15Z1627Z10Z	Monogalactosyldiacylglycerol (1-(9Z,12Z,15Z)-octadecatrienoyl,2-(7Z,10Z)-hexadecadienoyl, 18:3(9Z,12Z,15Z)/16:2(7Z,10Z))
mi34p_n	mi34p	1D-myo-Inositol 3,4-bisphosphate
mi3p__D_n	mi3p__D	1D-myo-Inositol 3-phosphate
mmtsa_m	mmtsa	(S)-Methylmalonate semialdehyde
mnt_h	mnt	Manninotriose
mppp9_h	mppp9	Magnesium protoporphyrin
nadh_s	nadh	Nicotinamide adenine dinucleotide - reduced
nadp_f	nadp	Nicotinamide adenine dinucleotide phosphate
nadp_h	nadp	Nicotinamide adenine dinucleotide phosphate
nh4_h	nh4	Ammonium
no_h	no	Nitric oxide
o2_h	o2	O2 O2
ocdca_h	ocdca	Octadecanoate (n-C18:0)
ocdcaACP_h	ocdcaACP	Octadecanoyl-ACP (n-C18:0ACP)
ocdccoa_c	ocdccoa	Octadecanoyl-coa
octe9ACP_h	octe9ACP	Cis-octadec-9-enoyl-[acyl-carrier protein] ((9Z)-n-C18:1)
orn_h	orn	Ornithine
pa1601819Z_c	pa1601819Z	1-hexadecanoyl,2-(9Z)-octadecenoyl-sn-glycerol 3-phosphate
pa18111Z1819Z_h	pa18111Z1819Z	1-(11Z)-octadecenoyl,2-(9Z)-octadecenoyl-sn-glycerol 3-phosphate
pa18111Z1835Z9Z12Z_c	pa18111Z1835Z9Z12Z	1-(11Z)-octadecenoyl,2-(5Z,9Z,12Z)-octadecatrienoyl-sn-glycerol 3-phosphate
pa18111Z1845Z9Z12Z15Z_c	pa18111Z1845Z9Z12Z15Z	1-(11Z)-octadecenoyl,2-(5Z,9Z,12Z,15Z)-octadecatetraenoyl-sn-glycerol 3-phosphate
pa1819Z160_h	pa1819Z160	1-(9Z)-octadecenoyl,2-hexadecanoyl-sn-glycerol 3-phosphate
pa1819Z18111Z_c	pa1819Z18111Z	1-(9Z)-octadecenoyl,2-(11Z)-octadecenoyl-sn-glycerol 3-phosphate
pa1819Z1819Z_c	pa1819Z1819Z	1,2-di-(9Z)-octadecenoyl-sn-glycerol 3-phosphate
pacoa_c	pacoa	Pinolenyl-coa
pail1819Z160_c	pail1819Z160	1-Phosphatidyl-D-myo-inositol (1-(9Z)-octadecenoyl,2-hexadecanoyl, 18:1(9Z)/16:0)
pap_h	pap	Adenosine 3',5'-bisphosphate
2p4c2me_h	2p4c2me	2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol
pe1801819Z_e	pe1801819Z	Phosphatidylethanolamine (18:0/18:1(9Z))
pe1801829Z12Z_e	pe1801829Z12Z	Phosphatidylethanolamine (18:0/18:2(9Z,12Z))
pe1801845Z9Z12Z15Z_e	pe1801845Z9Z12Z15Z	Phosphatidylethanolamine (18:0/18:4(5Z,9Z,12Z,15Z))
pe18111Z1819Z_e	pe18111Z1819Z	Phosphatidylethanolamine (18:1(11Z)/18:1(9Z))
pe1819Z1819Z_e	pe1819Z1819Z	Phosphatidylethanolamine (18:1(9Z)/18:1(9Z))
pe1819Z1829Z12Z_e	pe1819Z1829Z12Z	Phosphatidylethanolamine (18:1(9Z)/18:2(9Z,12Z))
pe1819Z1835Z9Z12Z_c	pe1819Z1835Z9Z12Z	Phosphatidylethanolamine (18:1(9Z)/18:3(5Z,9Z,12Z))
pg18111Z1613E_h	pg18111Z1613E	Phosphatidylglycerol (1-(11Z)-octadecenoyl,2-(3E)-hexadecenoyl, 18:1(11Z)/16:1(3E))
pg1839Z12Z15Z160_h	pg1839Z12Z15Z160	Phosphatidylglycerol (1-(9Z,12Z,15Z)-octadecatrienoyl,2-hexadecanoyl, 18:3(9Z,12Z,15Z)/16:0)
pgp18111Z160_h	pgp18111Z160	Phosphatidylglycerophosphate (1-(11Z)-octadecenoyl,2-hexadecanoyl, 18:1(11Z)/16:0)
pgp1819Z160_e	pgp1819Z160	Phosphatidylglycerophosphate (1-(9Z)-octadecenoyl,2-hexadecanoyl, 18:1(9Z)/16:0)
pheme_h	pheme	Protoheme C34H30FeN4O4
photon437_u	photon437	Photon (406 to 454 nm, indigo/blue)
phpyr_h	phpyr	Phenylpyruvate
phyto_h	phyto	All-trans-Phytoene
phytol_h	phytol	Phytol
pmtcoa_s	pmtcoa	Palmitoyl-CoA (n-C16:0CoA)
ppa_h	ppa	Propionate (n-C3:0)
ppad_m	ppad	Propionyladenylate
ppcoa_h	ppcoa	Propanoyl-CoA
pram_h	pram	5-Phospho-beta-D-ribosylamine
pran_h	pran	N-(5-Phospho-D-ribosyl)anthranilate
prbamp_h	prbamp	1-(5-Phosphoribosyl)-AMP
prbatp_h	prbatp	1-(5-Phosphoribosyl)-ATP
protds_h	protds	Protein disulfide
protdt_h	protdt	Protein dithiol
prpncoa_c	prpncoa	Propenoyl-CoA
pyphphbda_h	pyphphbda	Pyropheophorbide a
raffin_h	raffin	Raffinose C18H32O16
rb15bp_h	rb15bp	D-Ribulose 1,5-bisphosphate
retinal_h	retinal	All-trans-Retinal
retpalm_s	retpalm	All-trans-Retinyl palmitate
rhodopsin_s	rhodopsin	Rhodopsin
ru5p__D_h	ru5p__D	D-Ribulose 5-phosphate
scl_h	scl	Sirohydrochlorin
sectrna_m	sectrna	L-Selenocysteinyl-tRNA(Sec)
selcys_h	selcys	Selenocysteine
selcys_m	selcys	Selenocysteine
slnt_m	slnt	Selenite
skm_h	skm	Shikimate
sqdg1819Z160_h	sqdg1819Z160	Sulfoquinovosyldiacylglycerol (1-(9Z)-octadecenoyl,2-hexadecanoyl, 18:1(9Z)/16:0)
sqdg1839Z12Z15Z160_h	sqdg1839Z12Z15Z160	Sulfoquinovosyldiacylglycerol (1-(9Z,12Z,15Z)-octadecatrienoyl,2-hexadecanoyl, 18:3(9Z,12Z,15Z)/16:0)
tag1601819Z160_c	tag1601819Z160	Triacylglycerol (16:0/18:1(9Z)/16:0)
tag1601819Z1819Z_c	tag1601819Z1819Z	Triacylglycerol (16:0/18:1(9Z)/18:1(9Z))
tag1801819Z1819Z_c	tag1801819Z1819Z	Triacylglycerol (18:0/18:1(9Z)/18:1(9Z))
tag18111Z18111Z18111Z_c	tag18111Z18111Z18111Z	Triacylglycerol (18:1(11Z)/18:1(11Z)/18:1(11Z))
tag18111Z1819Z1819Z_c	tag18111Z1819Z1819Z	Triacylglycerol (18:1(11Z)/18:1(9Z)/18:1(9Z))
tag1819Z18111Z1835Z9Z12Z_c	tag1819Z18111Z1835Z9Z12Z	Triacylglycerol (18:1(9Z)/18:1(11Z)/18:3(5Z,9Z,12Z))
tag1819Z18111Z1845Z9Z12Z15Z_c	tag1819Z18111Z1845Z9Z12Z15Z	Triacylglycerol (18:1(9Z)/18:1(11Z)/18:4(5Z,9Z,12Z,15Z))
tag1819Z1819Z160_c	tag1819Z1819Z160	Triacylglycerol (18:1(9Z)/18:1(9Z)/16:0)
tag1819Z1819Z1819Z_c	tag1819Z1819Z1819Z	Triacylglycerol (18:1(9Z)/18:1(9Z)/18:1(9Z))
tfenfe3_h	tfenfe3	Transferrin[Fe(III)]2
tgua_e	tgua	Thioguanine
thcys_h	thcys	Thiocysteine
thf_h	thf	5,6,7,8-Tetrahydrofolate
thmpp_h	thmpp	Thiamine diphosphate
tmrs2eACP_h	tmrs2eACP	Trans-Tetradec-2-enoyl-[acyl-carrier protein]
tpalm2eACP_h	tpalm2eACP	Trans-Hexadec-2-enoyl-[acyl-carrier protein]
tre6p_n	tre6p	Alpha,alpha'-Trehalose 6-phosphate
trnaala_m	trnaala	TRNA(Ala)
tsul_h	tsul	Thiosulfate
udg_m	udg	Ureidoglycine
udparab_g	udparab	UDP-L-arabinose
udpsq_h	udpsq	UDP-6-sulfoquinovose
upp1_h	upp1	Uroporphyrin I
whddca_h	whddca	Omega hydroxy dodecanoate (n-C12:0)
2hxmp_c	2hxmp	2  Hydroxymethyl phenol C7H8O2
3amba_c	3amba	3 aminobutanoic acid C4H9NO2
3amp_c	3amp	3  AMP C10H12N5O7P
DPA_c	DPA	Dipicolinate C7H3NO4
L_alagly_e	L_alagly	L alanylglycine C5H10N2O3
L_sergly_c	L_sergly	L Serylglycine C5H10N2O4
abt__L_e	abt__L	L Arabinitol C5H12O5
ala_L_Thr__L_e	ala_L_Thr__L	Ala L Thr L C7H14N2O4
ala_L_gln__L_c	ala_L_gln__L	Ala Gln C8H15N3O4
ala_L_glu__L_c	ala_L_glu__L	Ala L glu L C8H13N2O5
ala_L_ile__L_c	ala_L_ile__L	Ala Ile C9H18N2O3
ala_L_ser__L_c	ala_L_ser__L	Ala Ser C6H12N2O4
ala_L_trp__L_c	ala_L_trp__L	Ala Trp C14H17N3O3
antim_e	antim	Antimonite Sb
arsenb_e	arsenb	ARSENOBETAINE C5H11AsO2
cbl2_e	cbl2	Cob II alamin C62H88CoN13O14P
chitob_c	chitob	Chitobiose C16H28N2O11
ctbt_e	ctbt	Crotonobetaine
ddcal_c	ddcal	Dodecanal C12H24O
diala__L_c	diala__L	Ala Ala C6H12N2O3
fa3coa_c	fa3coa	Iso C150 CoA C36H60N7O17P3S1
ferrich_e	ferrich	Ferrichrome C24H38FeN9O11
ferxa_e	ferxa	Ferroxamine C25H46FeN6O8
fmnRD_c	fmnRD	Flavin mononucleotide reduced C17H21N4O9P
g15lac_c	g15lac	D Glucono 1 5 lactone C6H10O6
g16bp_c	g16bp	D Glucose 1 6 bisphosphate C6H10O12P2
galctr__D_c	galctr__D	D Galactarate C6H8O8
glcurn_c	glcurn	D Glucurone C6H8O6
gly_asn__L_c	gly_asn__L	Gly asn L C6H11N3O4
gly_gln__L_e	gly_gln__L	Gly Gln C7H13N3O4
gly_glu__L_e	gly_glu__L	Gly glu L C7H11N2O5
gly_phe__L_c	gly_phe__L	Gly Phe C11H14N2O3
gly_tyr__L_c	gly_tyr__L	Gly Try C11H14N2O4
glycogen_e	glycogen	Glycogen C6H10O5
hemeD_c	hemeD	Heme D C34H30FeN4O6
hexs_c	hexs	Hexanesulfonate C6H13O3S
hibcoa_c	hibcoa	 S  3 Hydroxyisobutyryl CoA C25H38N7O18P3S
hqn_e	hqn	Hydroquinone
lanth_c	lanth	Lanthionine C6H12N2O4S
m12dg_BS_c	m12dg_BS	Monoglucosyl 1 2 diacylglycerol C4036H7672O1000
man1p_e	man1p	D-Mannose 1-phosphate
met_L_his__L_c	met_L_his__L	Met His C11H18N4O3S
met_L_met__L_c	met_L_met__L	Met Met C10H20N2O3S2
mql7_c	mql7	Menaquinol 7 C46H66O2
mqn7_c	mqn7	Menaquinone 7 C46H64O2
nonal_c	nonal	Nonanal C9H18O
ocdcal_c	ocdcal	Octadecanal C18H36O
orn__L_e	orn__L	L Ornithine C5H13N2O2
pala_c	pala	Palatinose C12H22O11
prolb_e	prolb	Proline betaine C7H13NO2
ps_BS_c	ps_BS	Phosphatidylserine  B subtilis  C3736H7172N100O1000P100
pur_c	pur	Puromycin C22H30N7O5
quc_c	quc	Quercetin C15H7O7
ribflvRD_c	ribflvRD	Reduced riboflavin C17H22N4O6
starch_e	starch	Starch C12H20O10
subtilisin_e	subtilisin	Mature Bacillus subtilis subtilisin C1588H2486N436O518S6
tcggrpp_c	tcggrpp	Trans trans cis Geranylgeranyl pyrophosphate C20H33O7P2
thiog_c	thiog	Thioglycolate C2H3O2S
udcal_c	udcal	Undecanal C11H22O
chsterols_r	chsterols	Cholesterol sulfate
retpalm_e	retpalm	All-trans-Retinyl palmitate
dag_hs_18_2_20_4_c	dag_hs_18_2_20_4	Dag hs 18 2 20 4[c]
pa_hs_18_2_18_2_c	pa_hs_18_2_18_2	Pa hs 18 2 18 2[c]
lpchol_hs_18_2_c	lpchol_hs_18_2	Lysophosphatidylcholine (homo sapiens, C18:2)
pe_hs_18_2_18_2_c	pe_hs_18_2_18_2	Pe hs 18 2 18 2[c]
pail34p_hs_18_1_20_4_c	pail34p_hs_18_1_20_4	Pail34p hs 18 1 20 4[c]
cdpdag_hs_18_1_20_4_c	cdpdag_hs_18_1_20_4	Cdpdag hs 18 1 20 4[c]
pa_hs_18_1_20_4_c	pa_hs_18_1_20_4	Pa hs 18 1 20 4[c]
pe_hs_18_1_20_4_c	pe_hs_18_1_20_4	Pe hs 18 1 20 4[c]
pail34p_hs_18_1_18_2_c	pail34p_hs_18_1_18_2	Pail34p hs 18 1 18 2[c]
pail_hs_18_1_18_1_c	pail_hs_18_1_18_1	Phosphatidylinositol (homo sapiens, C18:1, C18:1)
pa_hs_18_1_18_1_c	pa_hs_18_1_18_1	Phosphatidic acid (homo sapiens, C18:1, C18:1)
ps_hs_18_1_18_1_c	ps_hs_18_1_18_1	Ps hs 18 1 18 1[c]
pail_hs_18_0_20_4_c	pail_hs_18_0_20_4	Phosphatidylinositol (homo sapiens, C18:0, C20:4) cytosol
dag_hs_18_0_18_2_c	dag_hs_18_0_18_2	Dag hs 18 0 18 2[c]
pail4p_hs_18_0_18_2_c	pail4p_hs_18_0_18_2	Pail4p hs 18 0 18 2[c]
pail_hs_18_0_18_2_c	pail_hs_18_0_18_2	Pail hs 18 0 18 2[c]
cdpdag_hs_18_0_18_2_c	cdpdag_hs_18_0_18_2	Cdpdag hs 18 0 18 2[c]
pail4p_hs_18_0_18_1_c	pail4p_hs_18_0_18_1	Pail4p hs 18 0 18 1[c]
dag_hs_18_0_18_0_c	dag_hs_18_0_18_0	Dag hs 18 0 18 0[c]
pail_hs_18_0_18_0_c	pail_hs_18_0_18_0	Pail hs 18 0 18 0[c]
cdpdag_hs_18_0_18_0_c	cdpdag_hs_18_0_18_0	Cdpdag hs 18 0 18 0[c]
pail345p_hs_16_0_20_4_c	pail345p_hs_16_0_20_4	Pail345p hs 16 0 20 4[c]
pail_hs_16_0_20_4_c	pail_hs_16_0_20_4	Pail hs 16 0 20 4[c]
pa_hs_16_0_20_4_c	pa_hs_16_0_20_4	Pa hs 16 0 20 4[c]
alpha_hs_16_0_c	alpha_hs_16_0	Alpha hs 16 0[c]
pail345p_hs_16_0_18_2_c	pail345p_hs_16_0_18_2	Pail345p hs 16 0 18 2[c]
pa_hs_16_0_18_2_c	pa_hs_16_0_18_2	Phosphatidic acid (homo sapiens, C16:0, C18:2)
pchol_hs_16_0_18_2_c	pchol_hs_16_0_18_2	Phosphatidylcholine (homo sapiens, C16:0, C18:2)
ps_hs_16_0_18_2_c	ps_hs_16_0_18_2	Ps hs 16 0 18 2[c]
dag_hs_16_0_18_1_c	dag_hs_16_0_18_1	Diacylglycerol (homo sapiens, C16:0, C18:1) cytosol
pail34p_hs_16_0_18_1_c	pail34p_hs_16_0_18_1	Pail34p hs 16 0 18 1[c]
pail4p_hs_16_0_18_0_c	pail4p_hs_16_0_18_0	Pail4p hs 16 0 18 0[c]
pe_hs_20_4_20_4_c	pe_hs_20_4_20_4	Pe hs 20 4 20 4[c]
pail345p_hs_18_2_20_4_c	pail345p_hs_18_2_20_4	Pail345p hs 18 2 20 4[c]
pail4p_hs_18_2_20_4_c	pail4p_hs_18_2_20_4	Pail4p hs 18 2 20 4[c]
pail_hs_18_2_20_4_c	pail_hs_18_2_20_4	Pail hs 18 2 20 4[c]
pe_hs_18_2_20_4_c	pe_hs_18_2_20_4	Pe hs 18 2 20 4[c]
prostgg2_c	prostgg2	Prostaglandin G2 cytosol
cdpdag_hs_16_0_16_0_c	cdpdag_hs_16_0_16_0	CDP diacylglycerol (homo sapiens, C16:0, C16:0)
12harachd_c	12harachd	12 hydroxy arachidonic acid
alpa_hs_16_0_c	alpa_hs_16_0	Lysophosphatidic acid (homo sapiens, C16:0)
alpa_hs_18_1_c	alpa_hs_18_1	Lysophosphatidic acid (homo sapiens, C18:1)
pail45p_hs_18_2_18_1_c	pail45p_hs_18_2_18_1	Phosphatidylinositol 4,5-bisphosphate (homo sapiens, C18:2, C18:1)
pail4p_hs_18_2_16_0_c	pail4p_hs_18_2_16_0	1-Phosphatidyl-1D-myo-inositol 4-phosphate (homo sapiens, C18:2, C16:0)
pail4p_hs_18_2_18_1_c	pail4p_hs_18_2_18_1	1-Phosphatidyl-1D-myo-inositol 4-phosphate (homo sapiens, C18:2, C18:1)
pail_hs_18_2_18_1_c	pail_hs_18_2_18_1	Phosphatidylinositol (homo sapiens, C18:2, C18:1)
pchol_hs_18_2_18_1_c	pchol_hs_18_2_18_1	Phosphatidylcholine (homo sapiens, C18:2, C18:1)
pe_hs_18_2_18_1_c	pe_hs_18_2_18_1	Phosphatidylethanolamine (homo sapiens, C18:2, C18:1)
12HPET_n	12HPET	12-Hydroperoxyeicosa-5,8,10,14-tetraenoate
15HPET_r	15HPET	15-Hydroperoxyeicosatetraenoic acid
17ahprgstrn_m	17ahprgstrn	17alpha-Hydroxyprogesterone
1a25dhvitd3_c	1a25dhvitd3	1-alpha,25-Dihydroxyvitamin D3
1glyc_cho_e	1glyc_cho	1 acyl phosphoglycerol
34dhoxmand_m	34dhoxmand	3,4-Dihydroxymandelate
3ddcrn_c	3ddcrn	3-hydroxydodecanoylcarnitine
3deccrn_c	3deccrn	3-hydroxydecanoylcarnitine
3hexdcrn_e	3hexdcrn	3-hydroxyhexadecanoylcarnitine
42A3HP24DB_m	42A3HP24DB	4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate
4aphdob_m	4aphdob	4-(2-Aminophenyl)-2,4-dioxobutanoate
4mop_e	4mop	4-Methyl-2-oxopentanoate
C01241_c	C01241	Phosphatidyl-N-methylethanolamine
C01241_r	C01241	Phosphatidyl-N-methylethanolamine
C01747_c	C01747	Psychosine(1+); Galactosylsphingosine
C01836_c	C01836	Neurotensin
C02470_c	C02470	Xanthurenic acid
C02712_m	C02712	N-Acetylmethionine
C03413_c	C03413	N(1),N(12)-diacetylsperminium(2+)
C03413_x	C03413	N(1),N(12)-diacetylsperminium(2+)
C04295_m	C04295	Androst-5-ene-3beta,17beta-diol
C04849_n	C04849	(5Z,9E,14Z)-(8xi,11R,12S)-11,12-epoxy-8-hydroxyicosa-5,9,14-trienoate
C05284_c	C05284	11beta-Hydroxyandrost-4-ene-3,17-dione
C05284_r	C05284	11beta-Hydroxyandrost-4-ene-3,17-dione
C05298_l	C05298	2-Hydroxyestrone
C05300_c	C05300	16alpha-Hydroxyestrone
C05300_r	C05300	16alpha-Hydroxyestrone
C05957_m	C05957	Prostaglandin J2
C06199_c	C06199	Hordenine
C09642_c	C09642	(-)-Salsolinol
